business_id,name,neighborhood,categories,GoodForMeal
IImZFNzX4cP84rFsyb-9mQ,Noodle Shop,The Strip,"Thai, Szechuan, Restaurants, Asian Fusion, Chinese","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
wRHGn5Hc6Oizlappi3SmMQ,Orange Julius / Dairy Queen,The Strip,"Food, Restaurants, Juice Bars & Smoothies, Food Court",
K7fip0nDFFdCC7OCnNOotQ,Hyde Bellagio,The Strip,"Bars, Italian, Nightlife, Lounges, Restaurants, Wine Bars","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
Fb7QbeQVasGej9GPIL2koA,Jade At the Palazzo,The Strip,"Chinese, Dim Sum, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
4bqbAhYZQeokD3zqN77XLA,Nestle Toll House Cafe by Chip,The Strip,"Food, Cafes, Coffee & Tea, Bakeries, Restaurants, Sandwiches, Desserts","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
PitHcnxTKCANz1VYwVtWkg,Breeze Cafe,The Strip,"Restaurants, Sandwiches, American (New)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
dMEo-GjWAmTVzq3_qeQX2g,Wendy's,The Strip,"Restaurants, Burgers, Fast Food","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
ZRZlPFSn782DbSSXPb-i3w,Emperor's Buffet,The Strip,"Restaurants, Buffets, Breakfast & Brunch",
75lNzRwmjHpuMwSaNxrMBw,Muncheeze,The Strip,"Sandwiches, Food Stands, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,The Strip,"Sports Bars, Pubs, Nightlife, Restaurants, Bars, American (Traditional)","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
oXoVJ0xKv82cBo9U6oEjlQ,Chayo Mexican Kitchen + Tequila Bar,The Strip,"Bars, Breakfast & Brunch, Restaurants, Nightlife, Mexican, Local Flavor","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
N0apJkxIem2E8irTBRKnHw,Wolfgang Puck Bar & Grill Las Vegas,The Strip,"Restaurants, Sandwiches, Salad, Bars, Pizza, American (New), Nightlife","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
lDr1pXOU75er2vmFigQc7w,Nathan's Famous,The Strip,"Burgers, Hot Dogs, Restaurants, Cheesesteaks","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
lF34YS1bt4Jvl4a1ZIafDw,Quiznos,The Strip,"Fast Food, Sandwiches, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,The Strip,"American (Traditional), Bars, Sports Bars, Restaurants, Nightlife","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
MZjw8RBI7dBC6G7jkQFEmA,Zingers,The Strip,"Karaoke, Restaurants, Nightlife",
SsN-SaGGkJn2Qm-jSDQ4aQ,Trevi Italian Restaurant,The Strip,"Food, American (Traditional), Pizza, Italian, Ice Cream & Frozen Yogurt, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
jjJ06LdxITpFaz_EQaEvWQ,Vegas Drink And Grill,The Strip,"Restaurants, American (Traditional)",
QXV3L_QFGj8r6nWX2kS2hA,Nacho Daddy,The Strip,"New Mexican Cuisine, Breakfast & Brunch, American (Traditional), Vegan, American (New), Restaurants, Tex-Mex, Mexican","{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
TVbVii4EUQt9DG7y698zIw,ARIA Café,The Strip,"Cafes, Breakfast & Brunch, Restaurants, American (New)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
A4zLP5AyKEEHQr_dWEZKig,Cleo,The Strip,"Mediterranean, Greek, Restaurants, Middle Eastern, Tapas/Small Plates","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
N8D-5-fW7EkBdKjNYGhu0A,La Cave Wine and Food Hideaway,The Strip,"Restaurants, American (New), Tapas Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
Fi-2ruy5x600SX4avnrFuA,Spice Market Buffet,The Strip,"Breakfast & Brunch, Restaurants, Buffets","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
dusNIzdCaH6EoLl2hRy6cQ,Chipotle Mexican Grill,The Strip,"Mexican, Restaurants, Fast Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
6ny0B9pTlMZnu_9dx7PJuA,Voga,The Strip,"Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
R3TC2oq8fQK9c9BNMZ-ynA,RA Sushi Bar Restaurant,The Strip,"Bars, Restaurants, Japanese, Sushi Bars, Nightlife","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
NI0CofjIlWO4XwpGbLL6Tg,Alan Albert's,The Strip,"Restaurants, Seafood, Steakhouses","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
Eau1XrNg91XSzJRn_sCWTg,Chinoise,The Strip,"Restaurants, Chinese",
#NAME?,Tequila Bar and Grill,The Strip,"Restaurants, Nightlife, Mexican, Bars","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
WMj5Uj04pAqFxLMnJQcQqw,Panda Express,The Strip,"Chinese, Restaurants, Fast Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
Z3owSx_4NJerX08DO5FOtA,Gameworks,The Strip,"American (Traditional), Arts & Entertainment, Arcades, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
toToUz3HgJjEinwD8_3dGQ,McDonalds,The Strip,"Fast Food, Restaurants, Food, Burgers","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
qFAw6wHMMcr4ctF-ZdGhEA,Trattoria Reggiano,The Strip,"Restaurants, Italian","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
fE7x3Ui2mzdwdfJnd7r_1g,Earl of Sandwich,The Strip,"Caterers, Restaurants, Sandwiches, Salad, Food, Event Planning & Services, Food Court, Coffee & Tea, Wraps","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
X8lqAVOWrTih72sEEIEPSw,Le Burger Brasserie,The Strip,"Food, Restaurants, Burgers, Bakeries","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
APAsM2DPl9FH0sC6jFEaXQ,Snacks,The Strip,"Coffee & Tea, Sandwiches, Restaurants, Cafes, Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
#NAME?,Voodoo Pizza,The Strip,"Restaurants, Pizza","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
4uISbaUPJLVECBHIi3tpxA,Wazuzu,The Strip,"Diners, Asian Fusion, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
Hz-OXis4Hk9l187LPBo_8g,Schlotzsky's,The Strip,"Food, Pizza, Delis, Sandwiches, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"
_w5hBpkjHs5_Hv3pLeHtIw,Julian Serrano Tapas,The Strip,"Restaurants, Spanish, Tapas Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
KXITXbKuE60WSUDs7NZVLQ,Table 10,The Strip,"Cajun/Creole, American (New), Diners, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,The Strip,"American (Traditional), Restaurants, Steakhouses, Seafood","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
WshwlvpuxGRjivC-J7RLcA,Bistro 24,The Strip,"Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
S0yP4IZmwVpeqxSe0R2Fvw,Subway,The Strip,"Restaurants, Sandwiches, Fast Food, Pizza","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
dcFMlXIEun1ax2ebW_Y7-w,Bonanno's New York Pizzeria,The Strip,"Restaurants, Italian, Food, Pizza","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
mvyVz0gm3gdPVGg3M-o75g,é by José Andrés,The Strip,"Spanish, Restaurants",
esivMfjV4OFS5g8YMuR3UA,Osteria Costa,The Strip,"Seafood, Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
0UESjBq6_kPjCs4zPh4oEQ,Chicke Now,The Strip,"Chicken Shop, American (New), Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
xrt83taykZS48LB21yOB9w,Casino Cafe,The Strip,"American (Traditional), Restaurants",
EbP8eduNl-aEy2UVfs3zJA,Switch Steak,The Strip,"Steakhouses, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
AjWFFZN8KwyqJzzi0DyEsw,Burger Brasserie,The Strip,"American (Traditional), Burgers, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
xfugyx1FNkQwH61CSewBkw,Ping Pong Thai Restaurant,The Strip,"Restaurants, Thai","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
wPiRP76arN0NB3M1ZXXp7g,Canaletto,The Strip,"Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
sHPrepHE7L4sV5Dd3SovSg,Bonanno's New York Pizzeria,The Strip,"Pizza, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
TeHB4-F_5Mwg1VE2Uzu0Ag,Buca di Beppo Italian Restaurant,The Strip,"Pizza, Food, Italian, Restaurants, Event Planning & Services, Caterers","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
tjYHsz4ydS6GuBSv-uifQA,Hyakumi,The Strip,"Restaurants, Sushi Bars, Japanese","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
ybq76JnmovyueBmrxef-aQ,Augustus Cafe,The Strip,"Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
8qAtou9A4ksXGkjyLibWDg,D. Vino,The Strip,"Wine Bars, Restaurants, Nightlife, Bars, Italian","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
VVLGIq6ksrgGSfi7VBTmpg,America Cafe,The Strip,"Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"
KkmPDIWzvwbBpyqOHT6pcQ,Rao's,The Strip,"Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
BG8lvZoPTrPJqcvTh-ytzg,The Range Steakhouse,The Strip,"Steakhouses, Seafood, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
nYifLyIcS9V1Yj2wm2OVsw,Company Kitchen and Pub House,The Strip,"American (Traditional), Restaurants",
T-eEjmbEeQ53ezioW_9vxQ,Phil's Italian Steak House,The Strip,"Steakhouses, Restaurants, Bars, Nightlife","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
ri4JWuvJQOOkoeWN5ZNC9A,Beach Bar & Grill,The Strip,"American (New), Restaurants, Nightlife, Food, Bars","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
5z1WIr7E9P2CSzyN5seeSA,Sterling Brunch,The Strip,"Restaurants, Breakfast & Brunch, Buffets","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"
F2daTLKFb2-hG5ysrJIQ5Q,Regale Ristorante Italiano,The Strip,"Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
e13SEvJud_vgeDR_doL4sQ,Hussong's Cantina Las Vegas,The Strip,"Vegan, Food, Restaurants, Vegetarian, Beer, Wine & Spirits, Burgers, Mexican, Nightlife, Bars","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
#NAME?,Beer Park,The Strip,"Burgers, Nightlife, American (Traditional), Cocktail Bars, Restaurants, Bars, Sports Bars, Sandwiches, Food Stands, Beer Bar","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
3-dR6RJvTHdkZEHMmB8OeQ,Nathan's Famous,The Strip,"Fast Food, Breakfast & Brunch, Restaurants, Hot Dogs","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
f4x1YBxkLrZg652xt2KR5g,Hash House A Go Go,The Strip,"Breakfast & Brunch, American (New), Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
hzdESAd29XmdQhTyuj1gJA,Nathan's Famous,The Strip,"Hot Dogs, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
A_CXVdyJCE6nyxwbd6fNwg,Libertine Social,The Strip,"Restaurants, Beer, Wine & Spirits, Bars, Nightlife, American (New), Food, Gastropubs, Cocktail Bars","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,The Strip,"Italian, Steakhouses, Chinese, Seafood, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
haubHM36Z-enialDObecrw,Pellegrino Pizza & Deli,The Strip,"Restaurants, Delis","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
EVlKBiHSr2ZUk9GsWwW_Yw,Once,The Strip,"Peruvian, Asian Fusion, Latin American, Restaurants, Japanese","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
Cr4ipI-tr-R8Q0NilkWNkA,MIX,The Strip,"French, Nightlife, American (New), Restaurants, Lounges, Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
f16oe_yaGBh4AFK_mlBabw,Panda Express,The Strip,"Chinese, Fast Food, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
uQavb7YPhMo89AjwZcjb0w,Kimchi Korean Bbq,The Strip,"Restaurants, Barbeque, Korean","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
d3H_Hkc42Dp0hJRQrZzIRw,Pita +,The Strip,"Hot Dogs, Restaurants, Internet Cafes, Middle Eastern, Food, Mediterranean, Coffee & Tea","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
fk9-GzfKDCESiP9Zp8XfzA,Margaritaville,The Strip,"Men's Clothing, Women's Clothing, Casinos, Shopping, Restaurants, Gift Shops, Burgers, American (Traditional), Arts & Entertainment, Fashion, Flowers & Gifts",
80Lkm305ZOkQdMEIvOy_lw,TAP Sports Bar,The Strip,"American (Traditional), Bars, Sports Bars, Nightlife, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,The Strip,"Nightlife, Bars, Cocktail Bars, French, Steakhouses, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
LYWbyu1EQM2o5hwHG5_Ldg,RM Seafood,The Strip,"Sushi Bars, Seafood, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,The Strip,"Restaurants, Buffets, American (Traditional), Casinos, Arts & Entertainment","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"
Yp9w4nhUowBU_IS_StFXbQ,Tableau,The Strip,"Restaurants, French, Mexican, American (New)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"
#NAME?,McDonald's,The Strip,"Fast Food, Burgers, Coffee & Tea, Restaurants, Food","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
BHB2tRGZM9RqPxWTLgtPjw,Big Burger,The Strip,"American (New), Restaurants",
N-L7ISdndWsIWdK0fn29wg,Curry Pot,The Strip,"Restaurants, Fast Food, Vegetarian, Indian","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
UT6L3b7Zll_nvRidijiDSA,Five50 Pizza Bar,The Strip,"Pizza, Restaurants","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
0NmTwqYEQiKErDv4a55obg,Scarpetta,The Strip,"Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,The Strip,"Japanese, Seafood, Restaurants, Sushi Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
UvcH52d-FQ3waD5Z0LmFCQ,Ramen-Ya,The Strip,"Noodles, Japanese, Sushi Bars, Ramen, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
cW0kFaT9QqotYGGGI3-Btw,Papaya King,The Strip,"Beer, Wine & Spirits, Restaurants, Hot Dogs, Food","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
iNdMl5rb4FKFFgmzimuzvQ,Panda Express,The Strip,"Chinese, Fast Food, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,The Strip,"Restaurants, Italian, American (New)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
gc_GGat7TgNCmrgc4nVOgw,Crush,The Strip,"Restaurants, Tapas Bars, Lounges, Nightlife, American (New), Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
uwBJlA27pNywYTlPBiSqVw,Overlook Grill,The Strip,"Restaurants, Seafood, American (Traditional), Breakfast & Brunch","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
7zqmeEgCPfvbxyaKHli6Dw,Jac & Ray,The Strip,"Restaurants, Fast Food","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
